Number of Spikes per Burst - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.285714,,
Number of Spikes per Burst - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean ISI within Burst - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043117,,
Mean ISI within Burst - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median ISI within Burst - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041451,,
Median ISI within Burst - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inter-Burst Interval - Avg (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.657333,,
Inter-Burst Interval - Std (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burst Frequency - Avg (Hz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007773,,
Burst Frequency - Std (Hz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Normalized Duration IQR - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162162,,
Normalized Duration IQR - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBI Coefficient of Variation - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641314,,
IBI Coefficient of Variation - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burst Percentage - Avg,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187801,0,0
Burst Percentage - Std,,0,0,,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,2.656004,0,
Number of Network Bursts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Network Burst Frequency (Hz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Burst Duration - Avg (sec),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Burst Duration - Std (sec),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Spikes per Network Burst - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Spikes per Network Burst - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Elecs Participating in Burst - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Elecs Participating in Burst - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Spikes per Network Burst per Channel - Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Spikes per Network Burst per Channel - Std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Burst Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network IBI Coefficient of Variation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Normalized Duration IQR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area Under Normalized Cross-Correlation,,0.000976,0,0,-5.8E-05,0,,,0,0.000777,0,-3.8E-05,0,-1.4E-05,0,0,0,0.004278,0,0,0,0,0,,0,0.001259,0,0,0,0,0,,-2.3E-05,-6E-05,0,0,0,0,0,0,0.000704,0,0,0,0,0.000198,0,0
Area Under Cross-Correlation,0,7.4E-05,0,0,0,0,0,0,0,1.9E-05,0,0,0,0,0,0,0,0.000111,0,0,0,0,0,0,0,6.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9E-06,0,0,0,0,1.9E-05,0,0
Width at Half Height of Normalized Cross-Correlation,0,44,1,0,20,0,0,0,4,9,0,31,0,2,0,0,0,21,0,1,0,0,0,0,0,6,10,1,0,3,0,0,5,4,0,0,0,0,1,0,13,0,10,1,0,6,0,0
Width at Half Height of Cross-Correlation,0,44,1,0,20,0,0,0,4,3,0,31,0,2,0,0,0,14,0,1,0,0,0,0,0,9,10,1,0,3,0,0,5,4,0,0,0,0,1,0,1,0,16,1,0,8,0,0
Synchrony Index,,0.006352,0,,0.000152,,,,1.7E-05,0.001836,0,0.000208,0,5.6E-05,0,,0.001641,0.009589,0,0,0,0,,,,0.001908,0,0,,0,0,,0,0.00229,,0.000294,,0,1E-06,0,0.001685,0,0.000863,0,0,0.001575,0,

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,A7_11,A7_12,A7_13,A7_14,A7_21,A7_22,A7_23,A7_24,A7_31,A7_32,A7_33,A7_34,A7_41,A7_42,A7_43,A7_44,A8_11,A8_12,A8_13,A8_14,A8_21,A8_22,A8_23,A8_24,A8_31,A8_32,A8_33,A8_34,A8_41,A8_42,A8_43,A8_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,B7_11,B7_12,B7_13,B7_14,B7_21,B7_22,B7_23,B7_24,B7_31,B7_32,B7_33,B7_34,B7_41,B7_42,B7_43,B7_44,B8_11,B8_12,B8_13,B8_14,B8_21,B8_22,B8_23,B8_24,B8_31,B8_32,B8_33,B8_34,B8_41,B8_42,B8_43,B8_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,C7_11,C7_12,C7_13,C7_14,C7_21,C7_22,C7_23,C7_24,C7_31,C7_32,C7_33,C7_34,C7_41,C7_42,C7_43,C7_44,C8_11,C8_12,C8_13,C8_14,C8_21,C8_22,C8_23,C8_24,C8_31,C8_32,C8_33,C8_34,C8_41,C8_42,C8_43,C8_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,D7_11,D7_12,D7_13,D7_14,D7_21,D7_22,D7_23,D7_24,D7_31,D7_32,D7_33,D7_34,D7_41,D7_42,D7_43,D7_44,D8_11,D8_12,D8_13,D8_14,D8_21,D8_22,D8_23,D8_24,D8_31,D8_32,D8_33,D8_34,D8_41,D8_42,D8_43,D8_44,E1_11,E1_12,E1_13,E1_14,E1_21,E1_22,E1_23,E1_24,E1_31,E1_32,E1_33,E1_34,E1_41,E1_42,E1_43,E1_44,E2_11,E2_12,E2_13,E2_14,E2_21,E2_22,E2_23,E2_24,E2_31,E2_32,E2_33,E2_34,E2_41,E2_42,E2_43,E2_44,E3_11,E3_12,E3_13,E3_14,E3_21,E3_22,E3_23,E3_24,E3_31,E3_32,E3_33,E3_34,E3_41,E3_42,E3_43,E3_44,E4_11,E4_12,E4_13,E4_14,E4_21,E4_22,E4_23,E4_24,E4_31,E4_32,E4_33,E4_34,E4_41,E4_42,E4_43,E4_44,E5_11,E5_12,E5_13,E5_14,E5_21,E5_22,E5_23,E5_24,E5_31,E5_32,E5_33,E5_34,E5_41,E5_42,E5_43,E5_44,E6_11,E6_12,E6_13,E6_14,E6_21,E6_22,E6_23,E6_24,E6_31,E6_32,E6_33,E6_34,E6_41,E6_42,E6_43,E6_44,E7_11,E7_12,E7_13,E7_14,E7_21,E7_22,E7_23,E7_24,E7_31,E7_32,E7_33,E7_34,E7_41,E7_42,E7_43,E7_44,E8_11,E8_12,E8_13,E8_14,E8_21,E8_22,E8_23,E8_24,E8_31,E8_32,E8_33,E8_34,E8_41,E8_42,E8_43,E8_44,F1_11,F1_12,F1_13,F1_14,F1_21,F1_22,F1_23,F1_24,F1_31,F1_32,F1_33,F1_34,F1_41,F1_42,F1_43,F1_44,F2_11,F2_12,F2_13,F2_14,F2_21,F2_22,F2_23,F2_24,F2_31,F2_32,F2_33,F2_34,F2_41,F2_42,F2_43,F2_44,F3_11,F3_12,F3_13,F3_14,F3_21,F3_22,F3_23,F3_24,F3_31,F3_32,F3_33,F3_34,F3_41,F3_42,F3_43,F3_44,F4_11,F4_12,F4_13,F4_14,F4_21,F4_22,F4_23,F4_24,F4_31,F4_32,F4_33,F4_34,F4_41,F4_42,F4_43,F4_44,F5_11,F5_12,F5_13,F5_14,F5_21,F5_22,F5_23,F5_24,F5_31,F5_32,F5_33,F5_34,F5_41,F5_42,F5_43,F5_44,F6_11,F6_12,F6_13,F6_14,F6_21,F6_22,F6_23,F6_24,F6_31,F6_32,F6_33,F6_34,F6_41,F6_42,F6_43,F6_44,F7_11,F7_12,F7_13,F7_14,F7_21,F7_22,F7_23,F7_24,F7_31,F7_32,F7_33,F7_34,F7_41,F7_42,F7_43,F7_44,F8_11,F8_12,F8_13,F8_14,F8_21,F8_22,F8_23,F8_24,F8_31,F8_32,F8_33,F8_34,F8_41,F8_42,F8_43,F8_44
Number of Spikes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,214,0,0,0,3,46,102,0,3,0,0,0,5,0,0,0,0,0,0,0,0,2,7,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179,1,0,2,1,0,0,80,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,33,0,0,2,0,1,0,0,50,0,0,1,45,0,0,3,2,213,5,0,3,7,0,4,0,0,0,4,1,0,0,0,0,0,0,2,0,0,2,2,15,0,0,0,0,36,0,630,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,27,0,0,0,0,0,0,0,0,0,0,0,602,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,2,0,3,0,4,0,0,0,0,10,2,0,0,1,0,0,0,0,106,13,22,2,0,3,0,191,0,0,0,3,1,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,7,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,585,3,1,0,108,0,0,2,0,0,37,0,0,2,0,0,0,0,1,0,0,10,0,3,0,0,287,1,0,0,98,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,11,0,0,0,0,0,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,160,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,59,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,0,1,0,5,0,0,0,0,0,1,0,25,84,0,1,6,54,0,12,0,0,0,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,62,5,0,0,0,0,0,0,2,81,0,0,0,0,2,0,0,0,0,21,0,0,0,0,1,0,3,0,0,0,0,0,0,7,2,7,0,0,9,0,1,0,0,87,0,0,4,623,0,0,0,0,0,0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mean Firing Rate (Hz),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192115,0.237646,0,0,0,0.003331,0.051083,0.11327,0,0.003331,0,0,0,0.005552,0,0,0,0,0,0,0,0,0.002221,0.007773,0,0,0,0,0.005552,0,0,0,0,0.013326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111,0.198778,0.00111,0,0.002221,0.00111,0,0,0.08884,0,0,0,0,0,0,0,0,0.002221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111,0.005552,0.016657,0,0.036646,0,0,0.002221,0,0.00111,0,0,0.055525,0,0,0.00111,0.049972,0,0,0.003331,0.002221,0.236535,0.005552,0,0.003331,0.007773,0,0.004442,0,0,0,0.004442,0.00111,0,0,0,0,0,0,0.002221,0,0,0.002221,0.002221,0.016657,0,0,0,0,0.039978,0,0.699611,0,0,0.00111,0,0,0,0.00111,0,0,0.00111,0,0,0,0,0,0,0,0.00111,0.002221,0.029983,0,0,0,0,0,0,0,0,0,0,0,0.668517,0.003331,0,0,0,0,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0.00111,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242088,0,0,0,0,0,0.002221,0,0.003331,0,0.004442,0,0,0,0,0.011105,0.002221,0,0,0.00111,0,0,0,0,0.117712,0.014436,0.024431,0.002221,0,0.003331,0,0.212104,0,0,0,0.003331,0.00111,0,0,0,0,0,0,0,0,0.08995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104386,0,0.007773,0,0,0,0,0,0.005552,0.00111,0,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0.002221,0.084398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0.009994,0,0,0,0,0.649639,0.003331,0.00111,0,0.119933,0,0,0.002221,0,0,0.041088,0,0,0.002221,0,0,0,0,0.00111,0,0,0.011105,0,0.003331,0,0,0.318712,0.00111,0,0,0.108828,0.003331,0,0,0.00111,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0.035536,0,0,0,0,0,0.002221,0.012215,0,0,0,0,0,0.092171,0.00111,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111,0,0.002221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243198,0,0,0,0,0,0,0,0,0,0.011105,0.00111,0,0,0,0,0,0,0.177679,0,0,0,0,0,0,0.007773,0,0,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021099,0.00111,0,0,0.002221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0.005552,0,0.006663,0.004442,0,0,0,0,0,0,0,0,0,0,0.00111,0,0.013326,0,0,0,0.065519,0,0,0,0,0,0,0,0,0,0.00111,0.004442,0,0,0,0,0,0,0.012215,0,0.00111,0,0.005552,0,0,0,0,0,0.00111,0,0.027762,0.093282,0,0.00111,0.006663,0.059967,0,0.013326,0,0,0,0,0.017768,0.00111,0,0,0,0,0,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064409,0.00111,0.068851,0.005552,0,0,0,0,0,0,0.002221,0.08995,0,0,0,0,0.002221,0,0,0,0,0.02332,0,0,0,0,0.00111,0,0.003331,0,0,0,0,0,0,0.007773,0.002221,0.007773,0,0,0.009994,0,0.00111,0,0,0.096613,0,0,0.004442,0.691838,0,0,0,0,0,0,0.043309,0,0,0,0.00111,0,0,0,0.00111,0,0,0,0,0,0,0.04442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
